DATE;TIME;10MAA50CP012壯XQ03;10MAA50CP012壯XQ02;10MAA50CP012壯XQ01;10MAA50CP011壯XQ02;10MAA50CP011壯XQ01;10MAA50CP011壯XQ03;10MAA50CP013壯XQ01;10MAA50CP013壯XQ02;10MAA50CP013壯XQ03;10MAA50CP001壯XQ01;10MAA50CP012匣Q01低F;10MAA50CP011匣Q03低F;10MAA50CP013匣Q01低F;10MAA50CP011匣Q02利_AL;10MAA50CP011匣Q01低F;10MAA50CP013匣Q02利_AL;10MAA50CP012匣Q03低F;10MAA50CP012匣Q02利_AL;10MAA50CP013匣Q02低F;10MAA50CP013匣Q03低F;10MAA50CP011匣Q02低F;10MAA50CP012匣Q02低F;10MAA50CP001匣Q01低F;
15.01.2023;00:00:00,000;1,8756;20,233;25,964;20,240;25,949;1,8759;25,957;20,934;1,9056;111,39;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
15.01.2023;00:30:00,000;1,8783;20,301;25,964;20,323;25,949;1,8786;25,957;21,011;1,9083;110,99;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
15.01.2023;01:00:00,000;1,8832;20,412;25,962;20,435;25,949;1,8835;25,957;21,139;1,9140;110,42;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
15.01.2023;01:30:00,000;1,8868;20,498;25,962;20,513;25,949;1,8871;25,957;21,209;1,9177;110,07;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
15.01.2023;02:00:00,000;1,8874;20,518;25,962;20,533;25,949;1,8875;25,957;21,233;1,9184;110,03;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
15.01.2023;02:30:00,000;1,8894;20,539;25,962;20,558;25,949;1,8892;25,957;21,252;1,9201;109,82;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
15.01.2023;03:00:00,000;1,8869;20,492;25,962;20,500;25,949;1,8871;25,957;21,224;1,9179;110,06;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
15.01.2023;03:30:00,000;1,8862;20,473;25,964;20,479;25,949;1,8867;25,958;21,207;1,9172;110,13;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
15.01.2023;04:00:00,000;1,8789;20,316;25,964;20,300;25,949;1,8789;25,957;21,016;1,9091;110,91;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
15.01.2023;04:30:00,000;1,8744;20,194;25,964;20,227;25,949;1,8745;25,957;20,904;1,9044;111,44;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
15.01.2023;05:00:00,000;1,8741;20,194;25,962;20,209;25,949;1,8743;25,957;20,898;1,9042;111,47;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
15.01.2023;05:30:00,000;1,8740;20,208;25,962;20,221;25,949;1,8741;25,957;20,898;1,9042;111,46;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
15.01.2023;06:00:00,000;1,8742;20,204;25,962;20,221;25,949;1,8743;25,957;20,898;1,9042;111,49;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
15.01.2023;06:30:00,000;1,8741;20,236;25,962;20,209;25,949;1,8742;25,957;20,900;1,9041;111,46;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
15.01.2023;07:00:00,000;1,8740;20,199;25,964;20,210;25,949;1,8742;25,957;20,896;1,9041;111,47;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
15.01.2023;07:30:00,000;1,8741;20,206;25,962;20,208;25,949;1,8742;25,957;20,896;1,9041;111,46;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
15.01.2023;08:00:00,000;1,8741;20,200;25,962;20,217;25,949;1,8742;25,957;20,896;1,9042;111,49;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
15.01.2023;08:30:00,000;1,8741;20,216;25,962;20,211;25,949;1,8741;25,957;20,911;1,9041;111,46;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
15.01.2023;09:00:00,000;1,8744;20,208;25,962;20,235;25,949;1,8746;25,957;20,911;1,9045;111,36;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
15.01.2023;09:30:00,000;1,8737;20,192;25,964;20,193;25,949;1,8742;25,957;20,872;1,9039;111,52;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
15.01.2023;10:00:00,000;1,8738;20,200;25,965;20,204;25,949;1,8740;25,957;20,899;1,9037;111,55;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
15.01.2023;10:30:00,000;1,8735;20,180;25,965;20,202;25,949;1,8737;25,957;20,879;1,9035;111,58;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
15.01.2023;11:00:00,000;1,8734;20,182;25,965;20,194;25,949;1,8735;25,957;20,866;1,9033;111,61;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
15.01.2023;11:30:00,000;1,8732;20,178;25,965;20,194;25,949;1,8733;25,957;20,877;1,9029;111,63;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
15.01.2023;12:00:00,000;1,8732;20,150;25,965;20,182;25,949;1,8732;25,957;20,866;1,9028;111,65;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
15.01.2023;12:30:00,000;1,8732;20,169;25,965;20,185;25,949;1,8732;25,957;20,874;1,9029;111,69;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
15.01.2023;13:00:00,000;1,8731;20,180;25,965;20,185;25,949;1,8732;25,957;20,867;1,9028;111,69;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
15.01.2023;13:30:00,000;1,8725;20,161;25,965;20,185;25,949;1,8725;25,957;20,863;1,9023;111,73;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
15.01.2023;14:00:00,000;1,8723;20,144;25,965;20,165;25,949;1,8723;25,957;20,855;1,9021;111,83;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
15.01.2023;14:30:00,000;1,8719;20,150;25,965;20,160;25,949;1,8720;25,957;20,851;1,9019;111,84;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
15.01.2023;15:00:00,000;1,8718;20,150;25,965;20,165;25,949;1,8719;25,957;20,832;1,9017;111,87;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
15.01.2023;15:30:00,000;1,8710;20,131;25,965;20,132;25,948;1,8711;25,957;20,814;1,9006;112,01;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
15.01.2023;16:00:00,000;1,8717;20,141;25,965;20,185;25,948;1,8718;25,957;20,853;1,9016;111,94;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
15.01.2023;16:30:00,000;1,8717;20,150;25,965;20,151;25,948;1,8719;25,957;20,841;1,9016;111,88;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
15.01.2023;17:00:00,000;1,8723;20,150;25,965;20,165;25,949;1,8721;25,957;20,865;1,9020;111,80;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
15.01.2023;17:30:00,000;1,8721;20,159;25,965;20,177;25,949;1,8721;25,957;20,842;1,9020;111,79;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
15.01.2023;18:00:00,000;1,8730;20,171;25,964;20,190;25,948;1,8732;25,957;20,866;1,9028;111,66;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
15.01.2023;18:30:00,000;1,8729;20,171;25,964;20,171;25,948;1,8729;25,957;20,857;1,9026;111,71;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
15.01.2023;19:00:00,000;1,8733;20,191;25,965;20,198;25,948;1,8734;25,957;20,882;1,9031;111,63;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
15.01.2023;19:30:00,000;1,8734;20,193;25,965;20,193;25,948;1,8735;25,957;20,879;1,9033;111,59;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
15.01.2023;20:00:00,000;1,8740;20,188;25,965;20,213;25,949;1,8742;25,957;20,909;1,9041;111,47;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
15.01.2023;20:30:00,000;1,8747;20,215;25,965;20,236;25,949;1,8746;25,957;20,885;1,9045;111,36;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
15.01.2023;21:00:00,000;1,8733;20,174;25,965;20,197;25,949;1,8734;25,957;20,870;1,9030;111,59;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
15.01.2023;21:30:00,000;1,8723;20,152;25,965;20,169;25,948;1,8722;25,957;20,857;1,9021;111,69;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
15.01.2023;22:00:00,000;1,8725;20,166;25,965;20,191;25,948;1,8725;25,957;20,857;1,9023;111,67;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
15.01.2023;22:30:00,000;1,8735;20,194;25,965;20,183;25,949;1,8737;25,957;20,898;1,9032;111,52;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
15.01.2023;23:00:00,000;1,8738;20,192;25,965;20,210;25,949;1,8741;25,957;20,897;1,9037;111,54;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
15.01.2023;23:30:00,000;1,8715;20,151;25,965;20,160;25,949;1,8718;25,957;20,848;1,9017;111,84;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
16.01.2023;00:00:00,000;1,8728;20,202;25,965;20,199;25,949;1,8727;25,957;20,870;1,9027;111,60;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
16.01.2023;00:30:00,000;1,8749;20,223;25,962;20,227;25,949;1,8752;25,957;20,935;1,9050;111,25;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
16.01.2023;01:00:00,000;1,8713;20,131;25,962;20,172;25,949;1,8710;25,957;20,806;1,9006;111,67;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
16.01.2023;01:30:00,000;1,8718;20,171;25,964;20,205;25,949;1,8726;25,957;20,919;1,9026;111,37;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
16.01.2023;02:00:00,000;1,8866;20,491;25,964;20,514;25,949;1,8875;25,957;21,190;1,9173;109,64;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
16.01.2023;02:30:00,000;1,8959;20,700;25,962;20,711;25,949;1,8962;25,957;21,437;1,9276;108,67;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
16.01.2023;03:00:00,000;1,8961;20,718;25,962;20,723;25,949;1,8964;25,957;21,447;1,9277;108,68;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
16.01.2023;03:30:00,000;1,8964;20,715;25,962;20,735;25,949;1,8966;25,957;21,449;1,9282;108,63;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
16.01.2023;04:00:00,000;1,8965;20,723;25,962;20,751;25,949;1,8967;25,957;21,446;1,9282;108,61;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
16.01.2023;04:30:00,000;1,8905;20,572;25,962;20,573;25,949;1,8916;25,957;21,280;1,9221;109,31;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
16.01.2023;05:00:00,000;1,8765;20,239;25,962;20,279;25,949;1,8768;25,957;20,956;1,9061;110,97;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
16.01.2023;05:30:00,000;1,8690;20,091;25,962;20,097;25,949;1,8693;25,957;20,771;1,8985;111,88;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
16.01.2023;06:00:00,000;1,8695;20,121;25,964;20,128;25,949;1,8697;25,957;20,807;1,8991;111,77;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
16.01.2023;06:30:00,000;1,8710;20,117;25,964;20,144;25,949;1,8715;25,957;20,815;1,9006;111,64;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
16.01.2023;07:00:00,000;1,8727;20,162;25,964;20,163;25,949;1,8725;25,957;20,844;1,9022;111,43;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
16.01.2023;07:30:00,000;1,8707;20,127;25,962;20,137;25,949;1,8708;25,957;20,815;1,9004;111,65;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
16.01.2023;08:00:00,000;1,8709;20,127;25,962;20,156;25,949;1,8711;25,957;20,829;1,9007;111,60;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
16.01.2023;08:30:00,000;1,8706;20,113;25,962;20,128;25,949;1,8706;25,957;20,815;1,9001;111,61;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
16.01.2023;09:00:00,000;1,8715;20,149;25,962;20,167;25,949;1,8719;25,957;20,844;1,9015;111,43;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
16.01.2023;09:30:00,000;1,8731;20,178;25,964;20,185;25,949;1,8732;25,957;20,874;1,9027;111,11;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
16.01.2023;10:00:00,000;1,8734;20,194;25,964;20,218;25,949;1,8736;25,957;20,904;1,9034;111,03;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
16.01.2023;10:30:00,000;1,8740;20,202;25,964;20,218;25,949;1,8743;25,958;20,887;1,9041;111,02;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
16.01.2023;11:00:00,000;1,8749;20,219;25,964;20,248;25,949;1,8752;25,957;20,914;1,9048;110,85;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
16.01.2023;11:30:00,000;1,8752;20,222;25,965;20,240;25,952;1,8753;25,957;20,928;1,9050;110,86;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
16.01.2023;12:00:00,000;1,8757;20,245;25,965;20,252;25,952;1,8761;25,957;20,943;1,9059;110,67;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
16.01.2023;12:30:00,000;1,8754;20,224;25,962;20,233;25,952;1,8757;25,958;20,926;1,9055;110,72;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
16.01.2023;13:00:00,000;1,8756;20,224;25,962;20,250;25,952;1,8758;25,958;20,936;1,9056;110,68;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
16.01.2023;13:30:00,000;1,8755;20,218;25,964;20,250;25,952;1,8760;25,958;20,949;1,9058;110,65;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
16.01.2023;14:00:00,000;1,8753;20,235;25,964;20,215;25,952;1,8757;25,957;20,926;1,9055;110,74;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
16.01.2023;14:30:00,000;1,8739;20,186;25,964;20,212;25,952;1,8743;25,957;20,897;1,9039;111,00;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
16.01.2023;15:00:00,000;1,8742;20,221;25,962;20,208;25,952;1,8744;25,958;20,909;1,9042;110,92;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
16.01.2023;15:30:00,000;1,8752;20,230;25,962;20,254;25,952;1,8754;25,958;20,934;1,9052;110,78;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
16.01.2023;16:00:00,000;1,8753;20,230;25,964;20,244;25,948;1,8756;25,958;20,945;1,9053;110,72;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
16.01.2023;16:30:00,000;1,8757;20,239;25,964;20,257;25,948;1,8760;25,958;20,936;1,9060;110,63;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
16.01.2023;17:00:00,000;1,8756;20,243;25,964;20,253;25,949;1,8758;25,956;20,932;1,9058;110,70;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
16.01.2023;17:30:00,000;1,8759;20,252;25,964;20,267;25,949;1,8757;25,955;20,965;1,9056;110,70;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
16.01.2023;18:00:00,000;1,8755;20,222;25,964;20,256;25,949;1,8758;25,955;20,935;1,9054;110,69;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
16.01.2023;18:30:00,000;1,8757;20,243;25,964;20,268;25,949;1,8759;25,955;20,954;1,9054;110,66;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
16.01.2023;19:00:00,000;1,8755;20,222;25,964;20,233;25,948;1,8753;25,955;20,933;1,9051;110,73;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
16.01.2023;19:30:00,000;1,8753;20,227;25,964;20,249;25,948;1,8754;25,955;20,909;1,9052;110,78;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
16.01.2023;20:00:00,000;1,8741;20,190;25,964;20,209;25,949;1,8742;25,955;20,912;1,9042;110,89;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
16.01.2023;20:30:00,000;1,8737;20,199;25,964;20,211;25,949;1,8739;25,958;20,897;1,9038;110,98;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
16.01.2023;21:00:00,000;1,8734;20,181;25,964;20,202;25,949;1,8736;25,955;20,881;1,9032;111,05;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
16.01.2023;21:30:00,000;1,8734;20,181;25,964;20,178;25,948;1,8736;25,955;20,881;1,9034;111,00;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
16.01.2023;22:00:00,000;1,8736;20,194;25,964;20,200;25,948;1,8737;25,958;20,896;1,9036;111,00;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
16.01.2023;22:30:00,000;1,8736;20,177;25,964;20,200;25,949;1,8739;25,958;20,877;1,9038;110,97;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
16.01.2023;23:00:00,000;1,8754;20,248;25,964;20,269;25,949;1,8756;25,958;20,946;1,9057;110,79;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
16.01.2023;23:30:00,000;1,8731;20,174;25,964;20,188;25,948;1,8733;25,958;20,855;1,9029;111,06;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
17.01.2023;00:00:00,000;1,8730;20,174;25,964;20,186;25,948;1,8731;25,958;20,873;1,9028;111,12;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
17.01.2023;00:30:00,000;1,9286;21,483;25,964;21,492;25,949;1,9308;25,957;22,347;1,9608;105,05;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
17.01.2023;01:00:00,000;2,0610;24,453;25,964;24,515;25,949;2,0676;25,958;25,594;2,1112;92,388;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
