Timestamp;Value;Quality;Alarmtype;Suppressed;Auto-Suppressed;Display-Suppressed;Tagname;TagId;Description;Project Status;Gone Text;Raised Text;Priority;Soe;Tagout;
2025.10.27 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;22LCA20AA801§245843§OUT;29367237;Binary Output;1;;;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;22LCA20AA801§245844§OUT;29371942;Binary Output;1;;;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;0;227;101;0;0;0;22LCA20AA801§A_HAND§OUT;29369927;Binary Output;1;;КОМ АВТ ДИСТ;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;0;227;101;0;0;0;22LCA20AA801§§A_AUTO;29372511;РПК НД КУ-22 ЛОГ УПР;1;;КОМ АВТ АВТ;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;0;227;101;0;0;0;22LCA20AA801§§A_CLOSE;29369103;РПК НД КУ-22 ЛОГ УПР;1;;КОМ АВТ ЗАКР;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;22LCA20AA801§§A_HAND;29373265;РПК НД КУ-22 ЛОГ УПР;1;;;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;0;227;101;0;0;0;22LCA20AA801§§A_OPEN;29369223;РПК НД КУ-22 ЛОГ УПР;1;;КОМ АВТ ОТКР;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;0;227;101;0;0;0;22LCA20AA801§§A_STOP;29370936;РПК НД КУ-22 ЛОГ УПР;1;;КОМ АВТ СТОП;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;22LCA20AA801§§CF;29371838;РПК НД КУ-22;1;[ОШИБКА ВЫЧИСЛЕНИЙ];ОШИБКА ВЫЧИСЛЕНИЙ;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;0;195;6;0;0;0;22LCA20AA801§§COM;29371964;РПК НД КУ-22;1;[РЕЖИМ НАЛАДКИ];РЕЖИМ НАЛАДКИ;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;0;195;-1;0;0;0;22LCA20AA801§§C_CLOSE;29366989;РПК НД КУ-22;1;[КОМАНДА ЗАКР];КОМАНДА ЗАКР;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;0;195;-1;0;0;0;22LCA20AA801§§C_OPEN;29370775;РПК НД КУ-22;1;[КОМАНДА ОТКР];КОМАНДА ОТКР;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;1;227;-1;0;0;0;22LCA20AA801§§EN_CL;29368008;РПК НД КУ-22 ЛОГ УПР;1;;РАЗР АВТ;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;1;227;-1;0;0;0;22LCA20AA801§§EN_CLOSE;29369811;РПК НД КУ-22 ЛОГ УПР;1;;РАЗР ЗАКР;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;1;227;-1;0;0;0;22LCA20AA801§§EN_OL;29367871;РПК НД КУ-22 ЛОГ УПР;1;;РАЗР ДИСТ;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;1;227;-1;0;0;0;22LCA20AA801§§EN_OPEN;29370248;РПК НД КУ-22 ЛОГ УПР;1;;РАЗР ОТКР;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;0;195;-1;0;0;0;22LCA20AA801§§EXT_FLT;29372622;РПК НД КУ-22 ЛОГ УПР;1;;;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;0;195;11;0;0;0;22LCA20AA801§§FB_ERR;29372376;РПК НД КУ-22;1;[НЕИСПРАВНОСТЬ КОНЦЕВЫХ];НЕИСПРАВНОСТЬ КОНЦЕВЫХ;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;0;195;-1;0;0;0;22LCA20AA801§§F_CLOSE;29368482;РПК НД КУ-22;1;[ПРЕВЫШЕНО ВРЕМЯ ЗАКР];ПРЕВЫШЕНО ВРЕМЯ ЗАКР;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;0;195;-1;0;0;0;22LCA20AA801§§F_OPEN;29370332;РПК НД КУ-22;1;[ПРЕВЫШЕНО ВРЕМЯ ОТКР];ПРЕВЫШЕНО ВРЕМЯ ОТКР;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;0;227;6;0;0;0;22LCA20AA801§§LOCAL;29368978;РПК НД КУ-22;1;[МЕСТНОЕ УПРАВЛЕНИЕ];МЕСТНОЕ УПРАВЛЕНИЕ;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;22LCA20AA801§§OL_REJ;29370894;РПК НД КУ-22;1;;;0;0;0;
