Timestamp;Value;Quality;Tagname;TagId;Description;Engineering Unit;Project Status;Range Low;Range High;
2025.10.27 00:00:00.000 GMT+00:00;0.0;227;23MAQ30AN001§3217121§MAINTINT;28314124;Maintenance Interval (hours);;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;0.0;227;23MAQ30AN001§3217122§MAINTAL;28314547;Maintenance Alarm Limit;;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;0.0;227;23MAQ30AN001§3217122§MAINTINT;28314885;Maintenance Interval (hours);;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;92638.19;195;23MAQ30AN001§§XQ11;28314212;ЭКСГ СИСТ РЕГ;;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;209.0;195;23MAQ30AN001§§XQ12;28314213;ЭКСГ СИСТ РЕГ;;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;92638.19;195;23MAQ30AN001§§XQ13;28314210;ЭКСГ СИСТ РЕГ;;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;209.0;195;23MAQ30AN001§§XQ14;28314211;ЭКСГ СИСТ РЕГ;;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;5.338701;195;23MAQ30CE002§§XQ01;28312559;I ЭКСГ СИСТ РЕГ;А;1;0.0;50.0;
2025.10.27 00:00:00.000 GMT+00:00;0.0;227;23MAQ51AN001§3217121§MAINTAL;28314292;Maintenance Alarm Limit;;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;0.0;227;23MAQ51AN001§3217121§MAINTINT;28314534;Maintenance Interval (hours);;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;0.0;227;23MAQ51AN001§3217122§MAINTAL;28314657;Maintenance Alarm Limit;;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;0.0;227;23MAQ51AN001§3217122§MAINTINT;28314338;Maintenance Interval (hours);;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;53477.33;195;23MAQ51AN001§§XQ11;28314353;ВЕНТ КПУ 1;;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;163.0;195;23MAQ51AN001§§XQ12;28314354;ВЕНТ КПУ 1;;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;53477.33;195;23MAQ51AN001§§XQ13;28314356;ВЕНТ КПУ 1;;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;163.0;195;23MAQ51AN001§§XQ14;28314358;ВЕНТ КПУ 1;;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;0.10127315;195;23MAQ51CE002§§XQ01;28312525;I ВЕНТ КПУ 1;А;1;0.0;50.0;
