Timestamp;Value;Quality;Tagname;TagId;Description;Engineering Unit;Project Status;Range Low;Range High;
2025.10.22 00:00:00.000 GMT+00:00;565.9;195;L0HNA10CT002§§XQ01;28311575;~T ДЫМ ГАЗ НА ВХ В КОТ;°C;1;0.0;800.0;
2025.10.22 00:00:00.000 GMT+00:00;565.22644;195;L0HNA10CT002§§XQ10;28314352;;;1;0.0;100.0;
2025.10.22 00:00:00.000 GMT+00:00;566.39984;195;L0HNA10CT003§§XQ01;28311960;~T ДЫМ ГАЗ НА ВХ В КОТ;°C;1;0.0;800.0;
2025.10.22 00:00:00.000 GMT+00:00;565.66113;195;L0HNA10CT003§§XQ10;28314409;;;1;0.0;100.0;
2025.10.22 00:00:00.000 GMT+00:00;565.1391;195;L0HNA10CT004§§XQ01;28311678;~T ДЫМ ГАЗ НА ВХ В КОТ;°C;1;0.0;800.0;
2025.10.22 00:00:00.000 GMT+00:00;564.6844;195;L0HNA10CT004§§XQ10;28314310;;;1;0.0;100.0;
2025.10.22 00:00:00.000 GMT+00:00;551.10004;195;L0HNA20CT001§§XQ01;28311916;~T ДЫМ ГАЗ ЗА МОД 1 СЛЕВ;°C;1;0.0;800.0;
2025.10.22 00:00:00.000 GMT+00:00;546.4;195;L0HNA20CT002§§XQ01;28311600;~T ДЫМ ГАЗ ЗА МОД 1 СПРАВ;°C;1;0.0;800.0;
2025.10.22 00:00:00.000 GMT+00:00;498.90002;195;L0HNA30CT001§§XQ01;28311942;~T ДЫМ ГАЗ ЗА МОД 2 СЛЕВ;°C;1;0.0;800.0;
2025.10.22 00:00:00.000 GMT+00:00;487.8;195;L0HNA30CT002§§XQ01;28311661;~T ДЫМ ГАЗ ЗА МОД 2 СПРАВ;°C;1;0.0;800.0;
2025.10.22 00:00:00.000 GMT+00:00;305.0;195;L0HNA40CT001§§XQ01;28311854;~T ДЫМ ГАЗ ЗА МОД 3 СЛЕВ;°C;1;0.0;500.0;
2025.10.22 00:00:00.000 GMT+00:00;301.40002;195;L0HNA40CT002§§XQ01;28311776;~T ДЫМ ГАЗ ЗА МОД 3 СПРАВ;°C;1;0.0;500.0;
2025.10.22 00:00:00.000 GMT+00:00;258.0;195;L0HNA50CT001§§XQ01;28311688;~T ДЫМ ГАЗ ЗА МОД 4 СЛЕВ;°C;1;0.0;500.0;
2025.10.22 00:00:00.000 GMT+00:00;250.20001;195;L0HNA50CT002§§XQ01;28311900;~T ДЫМ ГАЗ ЗА МОД 4 СПРАВ;°C;1;0.0;500.0;
2025.10.22 00:00:00.000 GMT+00:00;223.1;195;L0HNA60CT001§§XQ01;28311589;~T ДЫМ ГАЗ ЗА МОД 5 СЛЕВ;°C;1;0.0;500.0;
2025.10.22 00:00:00.000 GMT+00:00;219.9;195;L0HNA60CT002§§XQ01;28311904;~T ДЫМ ГАЗ ЗА МОД 5 СПРАВ;°C;1;0.0;500.0;
2025.10.22 00:00:00.000 GMT+00:00;151.6;195;L0HNA70CT001§§XQ01;28311665;~T ДЫМ ГАЗ ЗА МОД 6 СЛЕВ;°C;1;0.0;800.0;
2025.10.22 00:00:00.000 GMT+00:00;151.60063;195;L0HNA70CT002§§XQ01;28311905;~T ДЫМ ГАЗ ЗА МОД 6 СПРАВ;°C;1;0.0;500.0;
2025.10.22 00:00:00.000 GMT+00:00;-0.15324089;195;L0HNA80CP001§§XQ01;28311861;~P ДЫМ ГАЗ НА ВЫХ ИЗ КОТЛ СЛЕВ;бар;1;-4.0;4.0;
2025.10.22 00:00:00.000 GMT+00:00;4.020955E-4;195;L0HNA80CP002§§XQ01;28311803;~P ДЫМ ГАЗ НА ВЫХ ИЗ КОТЛ СПРАВ;бар;1;-4.0;4.0;
2025.10.22 00:00:00.000 GMT+00:00;112.5;195;L0HNA80CT001§§XQ01;28311935;~T ДЫМ ГАЗ НА ВЫХ ИЗ КОТЛ СЛЕВ;°C;1;0.0;500.0;
2025.10.22 00:00:00.000 GMT+00:00;112.39387;195;L0HNA80CT001§§XQ10;28314378;;;1;0.0;100.0;
2025.10.22 00:00:00.000 GMT+00:00;122.0;195;L0HNA80CT002§§XQ01;28311716;~T ДЫМ ГАЗ НА ВЫХ ИЗ КОТЛ СПРАВ;°C;1;0.0;500.0;
2025.10.22 00:00:00.000 GMT+00:00;122.094185;195;L0HNA80CT002§§XQ10;28314376;;;1;0.0;100.0;
2025.10.22 00:00:00.000 GMT+00:00;-0.1714492;195;L0HNE01CP002§§XQ01;28311892;~P ДЫМ ГАЗ НА ВЫХ ИЗ ДЫМ ТРУБ;бар;1;-4.0;4.0;
2025.10.22 00:00:00.000 GMT+00:00;0.0;195;L0HNE01CQ001§212286§OUT;28313509;Output value;;1;0.0;100.0;
2025.10.22 00:00:00.000 GMT+00:00;6.630125E-14;195;L0HNE01CQ001§§XQ01;28311857;~КОНЦ CH4 НА ВЫХ ИЗ КОТЛ;%;1;0.0;2.5;
2025.10.22 00:00:00.000 GMT+00:00;14.50434;195;L0HNE01CQ002§212284§OUT;28313507;Output value;;1;0.0;100.0;
2025.10.22 00:00:00.000 GMT+00:00;14.506281;195;L0HNE01CQ002§§XQ01;28311944;~КОНЦ O2 НА ВЫХ ИЗ КОТЛ;%;1;0.0;21.0;
2025.10.22 00:00:00.000 GMT+00:00;14.485043;195;L0HNE01CQ002§§XQ10;28314431;;;1;0.0;100.0;
