Timestamp;Value;Quality;Tagname;TagId;Description;Engineering Unit;Project Status;Range Low;Range High;
2024.12.18 00:00:00.000 GMT+00:00;66.0;195;DIAG§CoServer2§TEMP_CPU1;28312936;current temperature CPU 1 [°C];;1;0.0;100.0;
2024.12.18 00:00:00.000 GMT+00:00;19.0;195;DIAG§CoServer2§TEMP_HOUS;28312935;current temperature housing [°C];;1;0.0;100.0;
2024.12.18 00:00:00.000 GMT+00:00;0.0;11;DIAG§CoServer2§VIRTUAL_MEM;28313014;virtual system memory usage in size MBytes;;2;0.0;100.0;
2024.12.18 00:00:00.000 GMT+00:00;40.0;195;DIAG§CoServer2§VIRTUAL_MEM_USED;28313025;virtual system memory usage[%];;1;0.0;100.0;
2024.12.18 00:00:00.000 GMT+00:00;12.510078;195;DIAG§OS§ACTALLAPP;28313068;Current Application load in % overall;;1;0.0;100.0;
2024.12.18 00:00:00.000 GMT+00:00;51.0;195;DIAG§OS§ACTMEMLOAD;28313067;Current memory load in %;;1;0.0;100.0;
2024.12.18 00:00:00.000 GMT+00:00;0.0;11;EngTest§27911§OUT;28311606;Output Value;%;2;0.0;100.0;
2024.12.18 00:00:00.000 GMT+00:00;0.0;11;FCV101§§ZQ01;28311583;1-ELEMENT CNTRL DMD;%;2;0.0;100.0;
2024.12.18 00:00:00.000 GMT+00:00;10.0;227;FIRST RAMP§§OUT;28313257;ТЕМПЕРАТУРА ПОДШИПНИКА 1Й СТУПЕНИ КОМПРЕССОРА УПЛОТНЯЮЩЕГО ГАЗА;;1;0.0;100.0;
2024.12.18 00:00:00.000 GMT+00:00;0.0;11;FT001§§XQ01;28311604;SUPERHEATER SPRAY FLOW;KPPH;2;0.0;120.0;
2024.12.18 00:00:00.000 GMT+00:00;0.0;11;FT0042§§XQ01;28311560;CONDENSATE FLOW;KPPH;2;0.0;1650.0;
2024.12.18 00:00:00.000 GMT+00:00;0.0;11;FT0047§§XQ01;28311557;CB PMPS SUCTION FLOW;KPPH;2;0.0;1500.0;
2024.12.18 00:00:00.000 GMT+00:00;0.0;11;FT004§XQ01§OUT;28311614;Output Value;KPPH;2;0.0;120.0;
2024.12.18 00:00:00.000 GMT+00:00;0.0;11;FT100§ZQ01§OUT;28311592;Output Value;KPPH;2;0.0;1.0E8;
2024.12.18 00:00:00.000 GMT+00:00;0.0;11;FT100§§XQ01;28311576;FEEDWATER FLOW;KPPH;2;0.0;2250.0;
2024.12.18 00:00:00.000 GMT+00:00;0.0;11;FT100§§ZQ01;28311578;TOTAL FW FLOW;%;2;0.0;100.0;
2024.12.18 00:00:00.000 GMT+00:00;0.0;11;FT101§XQ01§OUT;28311558;Output Value;KPPH;2;0.0;1250.0;
2024.12.18 00:00:00.000 GMT+00:00;0.0;11;FT102§XQ01§OUT;28311564;Output Value;KPPH;2;0.0;1250.0;
2024.12.18 00:00:00.000 GMT+00:00;0.0;11;FT1074§§XQ01;28311595;CD FLOW FROM HTR 3 TO DEA;KPPH;2;0.0;1500.0;
2024.12.18 00:00:00.000 GMT+00:00;0.0;11;FT203§ZQ01§OUT;28311575;Output Value;KPPH;2;0.0;1.0E9;
2024.12.18 00:00:00.000 GMT+00:00;0.0;11;FT203§§XQ01;28311584;MAIN STEAM FLOW;KPPH;2;0.0;2250.0;
2024.12.18 00:00:00.000 GMT+00:00;0.0;11;FT600§ZQ01§OUT;28311566;Sum;;2;0.0;100.0;
2024.12.18 00:00:00.000 GMT+00:00;47.0;195;IGV_PID1§21§OUT;28312004;ВНА РЕГУЛИРОВАНИЕ ПО ПИД-ЗАКОНУ ВЫХОД КАНАЛА 1;%;1;0.0;100.0;
2024.12.18 00:00:00.000 GMT+00:00;41.0;195;IGV_PID1§22§OUT;28312133;ВНА РЕГУЛИРОВАНИЕ ПО ПИД-ЗАКОНУ ВЫХОД КАНАЛА 1;%;1;0.0;100.0;
2024.12.18 00:00:00.000 GMT+00:00;100.0;195;IGV_PID1§23§OUT;28312469;ВНА РЕГУЛИРОВАНИЕ ПО ПИД-ЗАКОНУ ВЫХОД КАНАЛА 1;%;1;0.0;100.0;
2024.12.18 00:00:00.000 GMT+00:00;47.0;195;IGV_PID2§21§OUT;28311982;ВНА РЕГУЛИРОВАНИЕ ПО ПИД-ЗАКОНУ ВЫХОД КАНАЛА 2;%;1;0.0;100.0;
2024.12.18 00:00:00.000 GMT+00:00;41.0;195;IGV_PID2§22§OUT;28311953;ВНА РЕГУЛИРОВАНИЕ ПО ПИД-ЗАКОНУ ВЫХОД КАНАЛА 2;%;1;0.0;100.0;
2024.12.18 00:00:00.000 GMT+00:00;100.0;195;IGV_PID2§23§OUT;28312425;ВНА РЕГУЛИРОВАНИЕ ПО ПИД-ЗАКОНУ ВЫХОД КАНАЛА 2;%;1;0.0;100.0;
2024.12.18 00:00:00.000 GMT+00:00;3.3;195;IGV_PID3_SP§21§OUT;28312647;ВНА РЕГУЛИРОВАНИЕ ПО ПИД-ЗАКОНУ УСТАВКА КАНАЛ 3;;1;0.0;100.0;
2024.12.18 00:00:00.000 GMT+00:00;2.5;195;IGV_PID3_SP§22§OUT;28311635;ВНА РЕГУЛИРОВАНИЕ ПО ПИД-ЗАКОНУ УСТАВКА КАНАЛ 3;;1;0.0;100.0;
2024.12.18 00:00:00.000 GMT+00:00;3.5;195;IGV_PID3_SP§23§OUT;28312451;ВНА РЕГУЛИРОВАНИЕ ПО ПИД-ЗАКОНУ УСТАВКА КАНАЛ 3;;1;0.0;100.0;
2024.12.18 00:00:00.000 GMT+00:00;42.0;195;IGV_PID3§21§OUT;28312021;ВНА РЕГУЛИРОВАНИЕ ПО ПИД-ЗАКОНУ ВЫХОД КАНАЛА 3;%;1;0.0;100.0;
2024.12.18 00:00:00.000 GMT+00:00;41.0;195;IGV_PID3§22§OUT;28311964;ВНА РЕГУЛИРОВАНИЕ ПО ПИД-ЗАКОНУ ВЫХОД КАНАЛА 3;%;1;0.0;100.0;
